Building components;Building element;Level 3: Material;Unit;Quantity ;Repl (year);GWP [kg CO2 eq] A1-A3;GWP [kg CO2 eq];GHG from KBOB;KBOB ID;GWP [kg CO2 eq] KBOB ID;GHG from KBOB
Technical equipment;Fire hydrant;EPDM;kg;0.665;15;1.606214614;2.547E-05;6.18E-05;9.004;5.86;0.00031382
Technical equipment;Fire hydrant;Chrome Steel;kg;152.475;15;595.1115155;0.009436778;0.005415917;6.006;2.24;6.17938E-05
Technical equipment;Fire hydrant;EPDM;kg;8.025;15;19.38326659;0.000307364;0.000745707;9.004;5.86;0.005415917
Technical equipment;Fire hydrant;Cast Iron;kg;1.5;15;2.482821569;3.93705E-05;3.59E-05;13.005;1.51;0.000745707
Technical equipment;Fire hydrant;Galvanized Steel;kg;1.2;15;0.861776682;1.36653E-05;6.68E-05;6.011;3.51;3.59165E-05
Technical equipment;Fire hydrant;HDPE;kg;0.3;15;0.634963788;1.00687E-05;2.57E-05;13.002;5.41;6.67904E-05
Technical equipment;Fire hydrant;Cast Iron;kg;10.5;15;17.37975098;0.000275593;0.000251415;13.005;1.51;2.57362E-05
Technical equipment;Fire hydrant;Galvanized Steel;kg;8.4;15;6.032436776;9.56573E-05;0.000467532;6.011;3.51;0.000251415
Technical equipment;Fire hydrant;HDPE;kg;2.1;15;4.444746516;7.04811E-05;0.000180153;13.002;5.41;0.000467532
Technical equipment;Cooling;Steel;kg;1080;20;435.0776544;0.005174322;0.008759812;6.003;0.682;0.000180153
Technical equipment;Cooling;Polyurethane;kg;260.5197124;20;1448.900675;0.017231586;0.023299418;10.006;7.52;0.008759812
Technical equipment;Cooling;Galvanized Steel;kg;186.5920632;20;134.0005743;0.001593651;0.007789094;6.011;3.51;0.023299418
Technical equipment;Cooling;Pump;kg;412.8;10;1424.456968;0.03388176;#N/A;FALSE;#N/A;0.007789094
Technical equipment;Cooling;AntifreezeLiquid;kg;1377;20;5628.492846;0.066938928;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;Steel;kg;64.73644362;20;26.0790556;0.000310155;0.000525073;6.003;0.682;#N/A
Technical equipment;Cooling;Rockwool;kg;37.93473129;25;41.32263775;0.000393156;0.000407842;10.008;1.13;0.000525073
Technical equipment;Cooling;PE;kg;1.877777778;20;3.792964822;4.51092E-05;2.12E-05;4.003;0.951;0.000407842
Technical equipment;Cooling;PE;kg;2.844444444;20;5.745556181;6.83311E-05;3.22E-05;4.003;0.951;2.12379E-05
Technical equipment;Cooling;PE;kg;6.944444444;20;14.02723677;0.000166824;7.85E-05;4.003;0.951;3.2171E-05
Technical equipment;Cooling;PE;kg;10;20;20.19922095;0.000240227;0.000113101;4.003;0.951;7.85425E-05
Technical equipment;Cooling;Chrome Steel;kg;187.0354286;20;730.0012287;0.008681809;0.004982629;6.006;2.24;0.000113101
Technical equipment;Cooling;Brass;kg;15;20;64.82401357;0.000770944;0.000483445;6.009;2.71;0.004982629
Technical equipment;Cooling;Brass;kg;1.6;20;6.914561447;8.2234E-05;5.16E-05;6.009;2.71;0.000483445
Technical equipment;Cooling;Cast Iron;kg;1.5;20;2.482821569;2.95279E-05;2.69E-05;13.005;1.51;5.15675E-05
Technical equipment;Cooling;Cast Iron;kg;6.6;20;10.9244149;0.000129923;0.000118524;13.005;1.51;2.69373E-05
Technical equipment;Cooling;Cast Iron;kg;19.6;20;32.44220184;0.000385831;0.000351981;13.005;1.51;0.000118524
Technical equipment;Cooling;Cast Iron;kg;17.6;20;29.13177308;0.00034646;0.000316065;13.005;1.51;0.000351981
Technical equipment;Cooling;Cast Iron;kg;16.8;20;27.80760158;0.000330712;0.000301698;13.005;1.51;0.000316065
Technical equipment;Cooling;Cast Iron;kg;23.4;20;38.73201648;0.000460635;0.000420223;13.005;1.51;0.000301698
Technical equipment;Cooling;Brass;kg;0.5625;20;2.430900509;2.89104E-05;1.81E-05;6.009;2.71;0.000420223
Technical equipment;Cooling;Brass;kg;15;20;64.82401357;0.000770944;0.000483445;6.009;2.71;1.81292E-05
Technical equipment;Cooling;Brass;kg;37.5;20;162.0600339;0.001927359;0.001208613;6.009;2.71;0.000483445
Technical equipment;Cooling;Brass;kg;2.56;20;11.06329832;0.000131574;8.25E-05;6.009;2.71;0.001208613
Technical equipment;Cooling;Brass;kg;4;20;17.28640362;0.000205585;0.000128919;6.009;2.71;8.2508E-05
Technical equipment;Cooling;Brass;kg;6.25;20;27.01000565;0.000321226;0.000201435;6.009;2.71;0.000128919
Technical equipment;Cooling;Brass;kg;10.5625;20;45.64690955;0.000542873;0.000340426;6.009;2.71;0.000201435
Technical equipment;Cooling;Cast Iron;kg;10;20;16.5521438;0.000196852;0.000179582;13.005;1.51;0.000340426
Technical equipment;Cooling;Cast Iron;kg;49.6;20;82.09863322;0.000976388;0.000890728;13.005;1.51;0.000179582
Technical equipment;Cooling;Cast Iron;kg;79.5;20;131.5895432;0.001564977;0.001427679;13.005;1.51;0.000890728
Technical equipment;Cooling;Cast Iron;kg;22;20;36.41471635;0.000433075;0.000395081;13.005;1.51;0.001427679
Technical equipment;Cooling;Cast Iron;kg;163.5;20;270.6275511;0.003218538;0.002936171;13.005;1.51;0.000395081
Technical equipment;Cooling;Cast Iron;kg;42.4;20;70.18108969;0.000834655;0.000761429;13.005;1.51;0.002936171
Technical equipment;Cooling;Brass;kg;0.32;20;1.382912289;1.64468E-05;1.03E-05;6.009;2.71;0.000761429
Technical equipment;Cooling;Brass;kg;2.275555556;20;9.834042947;0.000116955;7.33E-05;6.009;2.71;1.03135E-05
Technical equipment;Cooling;Brass;kg;0.888888889;20;3.841423026;4.56855E-05;2.86E-05;6.009;2.71;7.33404E-05
Technical equipment;Cooling;Brass;kg;1.456355556;20;6.293787486;7.48512E-05;4.69E-05;6.009;2.71;2.86486E-05
Technical equipment;Cooling;Brass;kg;2.275555556;20;9.834042947;0.000116955;7.33E-05;6.009;2.71;4.69379E-05
Technical equipment;Cooling;Brass;kg;3.555555556;20;15.3656921;0.000182742;0.000114594;6.009;2.71;7.33404E-05
Technical equipment;Cooling;Brass;kg;12.01777778;20;51.93603931;0.000617669;0.000387329;6.009;2.71;0.000114594
Technical equipment;Cooling;Brass;kg;36.40888889;20;157.3446872;0.00187128;0.001173447;6.009;2.71;0.000387329
Technical equipment;Cooling;Brass;kg;14.22222222;20;61.46276842;0.000730969;0.000458378;6.009;2.71;0.001173447
Technical equipment;Cooling;Brass;kg;22.22222222;20;96.03557566;0.001142139;0.000716215;6.009;2.71;0.000458378
Technical equipment;Cooling;Brass;kg;32;20;138.2912289;0.001644679;0.00103135;6.009;2.71;0.000716215
Technical equipment;Cooling;Brass;kg;20;20;86.43201809;0.001027925;0.000644594;6.009;2.71;0.00103135
Technical equipment;Cooling;Brass;kg;0.3;20;1.296480271;1.54189E-05;9.67E-06;6.009;2.71;0.000644594
Technical equipment;Cooling;Brass;kg;0.6;20;2.592960543;3.08377E-05;1.93E-05;6.009;2.71;9.6689E-06
Technical equipment;Cooling;Chrome Steel;kg;10.3;20;40.20100744;0.000478105;0.000274392;6.006;2.24;1.93378E-05
Technical equipment;Cooling;Chrome Steel;kg;14.4;20;56.20335021;0.000668419;0.000383616;6.006;2.24;0.000274392
Technical equipment;Cooling;Chrome Steel;kg;37.6;20;146.7531922;0.001745316;0.001001665;6.006;2.24;0.000383616
Technical equipment;Cooling;Chrome Steel;kg;54;20;210.7625633;0.002506572;0.001438561;6.006;2.24;0.001001665
Technical equipment;Cooling;Chrome Steel;kg;36;20;140.5083755;0.001671048;0.000959041;6.006;2.24;0.001438561
Technical equipment;Cooling;Brass;kg;7;20;30.25120633;0.000359774;0.000225608;6.009;2.71;0.000959041
Technical equipment;Cooling;Chrome Steel;kg;2.5;20;9.757526078;0.000116045;6.66E-05;6.006;2.24;0.000225608
Technical equipment;Cooling;EPDM;kg;0.5;20;1.207680161;1.43628E-05;3.48E-05;9.004;5.86;6.66001E-05
Technical equipment;Cooling;Chrome Steel;kg;2.6;20;10.14782712;0.000120687;6.93E-05;6.006;2.24;3.48461E-05
Technical equipment;Cooling;Chrome Steel;kg;7;20;27.32107302;0.000324926;0.00018648;6.006;2.24;6.92641E-05
Technical equipment;Cooling;Chrome Steel;kg;4.2;20;16.39264381;0.000194956;0.000111888;6.006;2.24;0.00018648
Technical equipment;Cooling;Chrome Steel;kg;13.6;20;53.08094187;0.000631285;0.000362304;6.006;2.24;0.000111888
Technical equipment;Cooling;CoolingSystem;p;1;15;32259.39211;0.511542301;#N/A;FALSE;#N/A;0.000362304
Technical equipment;Cooling;HeatExchanger;p;2;20;16047.35414;0.190849081;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;Galvanized Steel;kg;32;20;22.98071153;0.000273307;0.001335807;6.011;3.51;#N/A
Technical equipment;Cooling;EPDM;kg;8;20;19.32288258;0.000229805;0.000557538;9.004;5.86;0.001335807
Technical equipment;Cooling;AirConditioningSystem;p;7.606666667;20;6181.360741;0.073514114;#N/A;FALSE;#N/A;0.000557538
Technical equipment;Cooling;AirConditioningSystem;p;6.52;20;5298.309207;0.063012098;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;AirConditioningSystem;p;4.346666667;20;3532.206138;0.042008065;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;AirConditioningSystem;p;7.606666667;20;6181.360741;0.073514114;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;AirConditioningSystem;p;8.693333333;20;7064.412276;0.08401613;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;AirConditioningSystem;p;9.78;20;7947.46381;0.094518146;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;AirConditioningSystem;p;4.346666667;20;3532.206138;0.042008065;#N/A;FALSE;#N/A;#N/A
Technical equipment;Cooling;PE;kg;16.19589188;40;32.71443985;0.000194534;9.16E-05;4.003;0.951;#N/A
Technical equipment;Cooling;aluminium pipe？;kg;24.87180054;40;98.47262197;0.000585561;#N/A;FALSE;#N/A;9.15887E-05
Technical equipment;Cooling;HDPE;kg;10.1360094;40;21.45332975;0.000127571;0.000326078;13.002;5.41;#N/A
Technical equipment;Cooling;PE;kg;11.05934862;40;22.33902263;0.000132838;6.25E-05;4.003;0.951;0.000326078
Technical equipment;Cooling;aluminium pipe？;kg;17.44172971;40;69.05542901;0.000410634;#N/A;FALSE;#N/A;6.25413E-05
Technical equipment;Cooling;HDPE;kg;8.516229365;40;18.02499086;0.000107184;0.000273969;13.002;5.41;#N/A
Technical equipment;Cooling;PE;kg;26.05458504;40;52.628232;0.00031295;0.00014734;4.003;0.951;0.000273969
Technical equipment;Cooling;aluminium pipe？;kg;46.19799962;40;182.9074716;0.001087647;#N/A;FALSE;#N/A;0.00014734
Technical equipment;Cooling;HDPE;kg;17.3138449;40;36.64554847;0.00021791;0.00055699;13.002;5.41;#N/A
Technical equipment;Cooling;PE;kg;11.44384186;40;23.11566902;0.000137456;6.47E-05;4.003;0.951;0.00055699
Technical equipment;Cooling;aluminium pipe？;kg;22.08790963;40;87.45061988;0.000520019;#N/A;FALSE;#N/A;6.47156E-05
Technical equipment;Cooling;HDPE;kg;6.586788821;40;13.94124127;8.29007E-05;0.000211898;13.002;5.41;#N/A
Technical equipment;Cooling;PE;kg;10.12351215;40;20.44870587;0.000121597;5.72E-05;4.003;0.951;0.000211898
Technical equipment;Cooling;aluminium pipe？;kg;15.91279511;40;63.00205949;0.000374638;#N/A;FALSE;#N/A;5.72491E-05
Technical equipment;Cooling;HDPE;kg;6.200448323;40;13.12353385;7.80382E-05;0.00019947;13.002;5.41;#N/A
Technical equipment;Cooling;Galvanized Steel;kg;21.5;40;15.44016556;9.18139E-05;0.000448748;6.011;3.51;0.00019947
Technical equipment;Cooling;Galvanized Steel;kg;30.75;40;22.08302748;0.000131315;0.000641814;6.011;3.51;0.000448748
Technical equipment;Cooling;Galvanized Steel;kg;7.95;40;5.70927052;3.39498E-05;0.000165932;6.011;3.51;0.000641814
Technical equipment;Cooling;Galvanized Steel;kg;12.3;40;8.833210994;5.25261E-05;0.000256725;6.011;3.51;0.000165932
Technical equipment;Cooling;Galvanized Steel;kg;15.85;40;11.38263368;6.76861E-05;0.000330821;6.011;3.51;0.000256725
Technical equipment;Cooling;Galvanized Steel;kg;349.35;40;250.8847366;0.00149187;0.007291628;6.011;3.51;0.000330821
Technical equipment;Cooling;Galvanized Steel;kg;1414.8;40;1016.034708;0.006041784;0.029529685;6.011;3.51;0.007291628
Technical equipment;Cooling;Galvanized Steel;kg;1047.8;40;752.4746731;0.004474541;0.021869666;6.011;3.51;0.029529685
Technical equipment;Cooling;Galvanized Steel;kg;835.55;40;600.0479224;0.003568146;0.017439587;6.011;3.51;0.021869666
Technical equipment;Cooling;Galvanized Steel;kg;871;40;625.5062419;0.003719532;0.018179499;6.011;3.51;0.017439587
Technical equipment;Cooling;Galvanized Steel;kg;3367;40;2418.001741;0.014378489;0.070275974;6.011;3.51;0.018179499
Technical equipment;Cooling;Steel;kg;5.1;20;2.054533368;2.44343E-05;4.14E-05;6.003;0.682;0.070275974
Technical equipment;Cooling;Steel;kg;0.8;20;0.322279744;3.83283E-06;6.49E-06;6.003;0.682;4.13658E-05
Technical equipment;Cooling;Brass;kg;6.4;20;27.65824579;0.000328936;0.00020627;6.009;2.71;6.48875E-06
Technical equipment;Cooling;Copper;kg;6.4;20;7.016638487;8.3448E-05;0.00016669;6.008;2.19;0.00020627
Technical equipment;Cooling;PE;kg;20;50;40.3984419;0.000192181;9.05E-05;4.003;0.951;0.00016669
Technical equipment;Cooling;Steel;kg;500;50;201.42484;0.000958208;0.001622187;6.003;0.682;9.04809E-05
Technical equipment;Ventilation;CentralAirVentilation;p;1;20;12935.82844;0.153844114;#N/A;FALSE;#N/A;0.001622187
Technical equipment;Ventilation;CentralAirVentilation;p;1;20;12935.82844;0.153844114;#N/A;FALSE;#N/A;#N/A
Technical equipment;Ventilation;RefrigerationMachine;p;2;20;14597.65025;0.173607943;#N/A;FALSE;#N/A;#N/A
Technical equipment;Ventilation;RefrigerationMachine;p;1;20;7298.825125;0.086803971;#N/A;FALSE;#N/A;#N/A
Technical equipment;Ventilation;Galvanized Steel;kg;5;40;3.590736176;2.13521E-05;0.00010436;6.011;3.51;#N/A
Technical equipment;Ventilation;Polyvinyl chloride (PVC);kg;2.2;40;4.307452509;2.5614E-05;5.78E-05;13.004;4.42;0.00010436
Technical equipment;Ventilation;AirConditioningSystem;kg;143.44;12;3532.206138;0.070013442;#N/A;FALSE;#N/A;5.78231E-05
Technical equipment;Ventilation;Rubber;kg;30;20;72.46080968;0.000861767;0.001858855;8.003;5.21;#N/A
Technical equipment;Ventilation;Glass Wool;kg;186;20;225.0644223;0.002676662;0.002499643;10.001;1.13;0.001858855
Technical equipment;Ventilation;Galvanized Steel;kg;126;20;90.48655164;0.001076145;0.00525974;6.011;3.51;0.002499643
Technical equipment;Ventilation;Glass Wool;kg;87;20;105.2720685;0.001251987;0.001169188;10.001;1.13;0.00525974
Technical equipment;Ventilation;Galvanized Steel;kg;83;20;59.60622053;0.000708889;0.00346475;6.011;3.51;0.001169188
Technical equipment;Ventilation;Glass Wool;kg;26.4;20;31.94462768;0.000379913;0.000354788;10.001;1.13;0.00346475
Technical equipment;Ventilation;Galvanized Steel;kg;28;20;20.10812259;0.000239143;0.001168831;6.011;3.51;0.000354788
Technical equipment;Ventilation;Glass Wool;kg;8.5;20;10.28520209;0.000122321;0.000114231;10.001;1.13;0.001168831
Technical equipment;Ventilation;Galvanized Steel;kg;9.5;20;6.822398735;8.11379E-05;0.000396568;6.011;3.51;0.000114231
Technical equipment;Ventilation;Glass Wool;kg;14;20;16.94033286;0.000201469;0.000188145;10.001;1.13;0.000396568
Technical equipment;Ventilation;Galvanized Steel;kg;22;20;15.79923918;0.000187898;0.000918367;6.011;3.51;0.000188145
Technical equipment;Ventilation;Glass Wool;kg;24.8;20;30.00858964;0.000356888;0.000333286;10.001;1.13;0.000918367
Technical equipment;Ventilation;Galvanized Steel;kg;27.2;20;19.5336048;0.000232311;0.001135436;6.011;3.51;0.000333286
Technical equipment;Ventilation;Glass Wool;kg;12.4;20;15.00429482;0.000178444;0.000166643;10.001;1.13;0.001135436
Technical equipment;Ventilation;Galvanized Steel;kg;17.6;20;12.63939134;0.000150319;0.000734694;6.011;3.51;0.000166643
Technical equipment;Ventilation;Glass Wool;kg;8.2;20;9.92219496;0.000118003;0.000110199;10.001;1.13;0.000734694
Technical equipment;Ventilation;Galvanized Steel;kg;11.8;20;8.474137376;0.000100782;0.000492579;6.011;3.51;0.000110199
Technical equipment;Ventilation;Glass Wool;kg;9.1;20;11.01121636;0.000130955;0.000122294;10.001;1.13;0.000492579
Technical equipment;Ventilation;Galvanized Steel;kg;10.7;20;7.684175417;9.13869E-05;0.00044666;6.011;3.51;0.000122294
Technical equipment;Ventilation;Polyurethane;kg;165;20;917.6603533;0.010913614;0.014756672;10.006;7.52;0.00044666
Technical equipment;Ventilation;Galvanized Steel;kg;687.5;20;493.7262242;0.005871821;0.02869898;6.011;3.51;0.014756672
Technical equipment;Ventilation;Polyurethane;kg;45;20;250.2710054;0.00297644;0.004024547;10.006;7.52;0.02869898
Technical equipment;Ventilation;Galvanized Steel;kg;181;20;129.9846496;0.00154589;0.007555659;6.011;3.51;0.004024547
Technical equipment;Ventilation;Glass Wool;kg;4.751344729;20;5.749240089;6.8375E-05;6.39E-05;10.001;1.13;0.007555659
Technical equipment;Ventilation;Galvanized Steel;kg;7.248655271;20;5.205601742;6.19095E-05;0.000302588;6.011;3.51;6.3853E-05
Technical equipment;Ventilation;Glass Wool;kg;26.74123667;20;32.35753216;0.000384824;0.000359374;10.001;1.13;0.000302588
Technical equipment;Ventilation;Galvanized Steel;kg;43.25876333;20;31.06616129;0.000369466;0.001805793;6.011;3.51;0.000359374
Technical equipment;Ventilation;Glass Wool;kg;12.38541488;20;14.98664647;0.000178234;0.000166447;10.001;1.13;0.001805793
Technical equipment;Ventilation;Galvanized Steel;kg;13.61458512;20;9.777276665;0.00011628;0.000568327;6.011;3.51;0.000166447
Technical equipment;Ventilation;Glass Wool;kg;42.96190786;20;51.98492995;0.00061825;0.000577363;10.001;1.13;0.000568327
Technical equipment;Ventilation;Galvanized Steel;kg;53.03809214;20;38.08915924;0.000452989;0.002214021;6.011;3.51;0.000577363
Technical equipment;Ventilation;Glass Wool;kg;82.6615859;20;100.0224843;0.001189554;0.001110884;10.001;1.13;0.002214021
Technical equipment;Ventilation;Galvanized Steel;kg;87.3384141;20;62.72184062;0.000745943;0.003645852;6.011;3.51;0.001110884
Technical equipment;Ventilation;Glass Wool;kg;9.648459358;20;11.67486522;0.000138848;0.000129665;10.001;1.13;0.003645852
Technical equipment;Ventilation;Galvanized Steel;kg;10.35154064;20;7.433930293;8.84108E-05;0.000432114;6.011;3.51;0.000129665
Technical equipment;Ventilation;PE;kg;11.66473352;20;23.56185297;0.000280218;0.00013193;4.003;0.951;0.000432114
Technical equipment;Ventilation;Glass Wool;kg;41.23340358;20;49.89339868;0.000593376;0.000554133;10.001;1.13;0.00013193
Technical equipment;Ventilation;aluminium pipe？;kg;27.67350429;20;109.5651488;0.001303044;#N/A;FALSE;#N/A;0.000554133
Technical equipment;Ventilation;PE;kg;11.69426449;20;23.62150323;0.000280927;0.000132264;4.003;0.951;#N/A
Technical equipment;Ventilation;Glass Wool;kg;39.26990817;20;47.51752255;0.00056512;0.000527746;10.001;1.13;0.000132264
Technical equipment;Ventilation;aluminium pipe？;kg;25.5317235;20;101.085394;0.001202195;#N/A;FALSE;#N/A;0.000527746
Technical equipment;Ventilation;PE;kg;3.295656357;20;6.656969093;7.91705E-05;3.73E-05;4.003;0.951;#N/A
Technical equipment;Ventilation;Glass Wool;kg;10.60287521;20;12.82973109;0.000152582;0.000142491;10.001;1.13;3.72743E-05
Technical equipment;Ventilation;aluminium pipe？;kg;6.698896555;20;26.52232222;0.000315427;#N/A;FALSE;#N/A;0.000142491
Technical equipment;Ventilation;PE;kg;5.634509256;20;11.38126974;0.000135356;6.37E-05;4.003;0.951;#N/A
Technical equipment;Ventilation;Glass Wool;kg;17.43583923;20;21.09778001;0.000250913;0.000234319;10.001;1.13;6.3727E-05
Technical equipment;Ventilation;aluminium pipe？;kg;10.71314511;20;42.41556563;0.000504443;#N/A;FALSE;#N/A;0.000234319
Technical equipment;Ventilation;PE;kg;2.350665287;20;4.748160751;5.64693E-05;2.66E-05;4.003;0.951;#N/A
Technical equipment;Ventilation;Glass Wool;kg;7.068583471;20;8.55315406;0.000101722;9.50E-05;10.001;1.13;2.65863E-05
Technical equipment;Ventilation;aluminium pipe？;kg;4.249632383;20;16.82517687;0.0002001;#N/A;FALSE;#N/A;9.49943E-05
Technical equipment;Ventilation;PE;kg;11.76513882;20;23.76466386;0.00028263;0.000133065;4.003;0.951;#N/A
Technical equipment;Ventilation;Glass Wool;kg;34.55751919;20;41.81541985;0.000497305;0.000464416;10.001;1.13;0.000133065
Technical equipment;Ventilation;aluminium pipe？;kg;20.3914496;20;80.73398241;0.000960159;#N/A;FALSE;#N/A;0.000464416
Technical equipment;Ventilation;Galvanized Steel;kg;2225.475;30;1598.218718;0.012671604;0.061933442;6.011;3.51;#N/A
Technical equipment;Ventilation;Galvanized Steel;kg;2692.55;30;1933.647338;0.015331076;0.074931818;6.011;3.51;0.061933442
Technical equipment;Ventilation;Galvanized Steel;kg;1413;30;1014.742043;0.008045463;0.03932282;6.011;3.51;0.074931818
Technical equipment;Ventilation;Galvanized Steel;kg;353.25;30;253.6855109;0.002011366;0.009830705;6.011;3.51;0.03932282
Technical equipment;Ventilation;Galvanized Steel;kg;474.925;30;341.0660757;0.002704169;0.013216837;6.011;3.51;0.009830705
Technical equipment;Ventilation;Galvanized Steel;kg;3022.25;30;2170.420482;0.017208351;0.084107143;6.011;3.51;0.013216837
Technical equipment;Ventilation;Galvanized Steel;kg;3022.25;30;2170.420482;0.017208351;0.084107143;6.011;3.51;0.084107143
Technical equipment;Ventilation;Galvanized Steel;kg;883.125;30;634.2137771;0.005028414;0.024576763;6.011;3.51;0.084107143
