Categories;Family;Type;model;mark;IFC Predefined Type;IfcConstructionType;IfcContainedInHost;IfcContainedInHostGUID;IfcMaterial;IfcName;IfcName [Type];IfcOperationType;IfcPresentationLayer;IfcSpatialContainer;count;Export to IFC As
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;L Opk 48 2OG&Roof;;;;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;Corner;;;facade cladding;E-02 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;see facade;Corner;;;facade cladding;E-02 OG;1;IfcBuildingElementProxy
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.25 m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;not specified: 0.32 m;insulation;;;insulations;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;not specified: 0.2 m;insulation;;;insulations;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.15 m;load-bearing wall;;;earthquake walls;E-02 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;E-02 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;E-02 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;E-02 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;E-02 OG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;E-02 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
walls;;;;;;;;;Wood material: 0.015 m;non-bearing wall;;;facade cladding;E-02 OG;1;IfcWallStandardCase
Windows;Direct shape;window;;1;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;2;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;3;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;4;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;5;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;6;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;7;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;8th;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;9;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;10;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;11;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;12;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;13;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;14;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;15;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;16;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;17;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;18;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;19;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;20;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;21;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;22;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;23;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;24;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;25;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;26;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;27;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;28;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;29;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;30;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;31;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;32;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;33;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;34;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;35;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;36;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;37;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;38;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;39;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;40;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;41;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;42;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;43;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;44;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;45;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
Windows;Direct shape;window;;46;;;non-bearing wall;2rZwMNAjzCAOf6mNphwcr$;;window;window;;window;E-02 OG;1;IfcWindowStyle
